,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
222,stocktwits,SSTK,2.22,0,2.22,1,0,0,1,43494,12/13/15 5:00,00:00.0
223,stocktwits,SSTK,0,0,0,0,0,0,1,43494,12/11/15 5:00,00:00.0
224,stocktwits,SSTK,1.9,0,1.9,1,0,0,1,43494,12/10/15 5:00,00:00.0
225,stocktwits,SSTK,1.9,0,1.9,1,0,0,3,43494,12/9/15 5:00,00:00.0
226,stocktwits,SSTK,0,0,0,0,0,0,1,43494,12/8/15 5:00,00:00.0
227,stocktwits,SSTK,0,0,0,0,0,0,2,43494,12/4/15 5:00,00:00.0
228,stocktwits,SSTK,2,1.22,0.78,2,1,2,9,43494,12/2/15 5:00,00:00.0
229,stocktwits,SSTK,0,0,0,0,0,0,3,43494,12/1/15 5:00,00:00.0
230,stocktwits,SSTK,0.67,1.37,-0.7,2,3,0.67,19,43494,11/30/15 5:00,00:00.0
231,stocktwits,SSTK,0,0,0,0,0,0,1,43494,11/29/15 5:00,00:00.0
232,stocktwits,SSTK,2,0,2,1,0,0,6,43494,11/27/15 5:00,00:00.0
233,stocktwits,SSTK,0,0.7,-0.7,0,1,0,2,43494,11/26/15 5:00,00:00.0
234,stocktwits,SSTK,0,1.2,-1.2,0,1,0,3,43494,11/25/15 5:00,00:00.0
235,stocktwits,SSTK,0,2.5,-2.5,0,1,0,2,43494,11/24/15 5:00,00:00.0
236,stocktwits,SSTK,0.72,0,0.72,2,0,0,3,43494,11/23/15 5:00,00:00.0
237,stocktwits,SSTK,0,0,0,0,0,0,1,43494,11/21/15 5:00,00:00.0
238,stocktwits,SSTK,0,0,0,0,0,0,1,43494,11/20/15 5:00,00:00.0
239,stocktwits,SSTK,0,0,0,0,0,0,1,43494,11/19/15 5:00,00:00.0
240,stocktwits,SSTK,0,0,0,0,0,0,1,43494,11/16/15 5:00,11/17/15 5:00
241,stocktwits,SSTK,0,2.3,-2.3,0,1,0,1,43494,11/15/15 5:00,11/16/15 5:00
242,stocktwits,SSTK,0,2.28,-2.28,0,2,0,2,43494,11/13/15 5:00,11/14/15 5:00
243,stocktwits,SSTK,0,0.4,-0.4,0,1,0,5,43494,11/12/15 5:00,11/13/15 5:00
244,stocktwits,SSTK,2.56,1.29,1.27,1,1,1,4,43494,11/11/15 5:00,11/12/15 5:00
245,stocktwits,SSTK,0,0,0,0,0,0,3,43494,11/10/15 5:00,11/11/15 5:00
246,stocktwits,SSTK,1.93,2.17,-0.24,4,1,4,9,43494,11/9/15 5:00,11/10/15 5:00
247,stocktwits,SSTK,0,0,0,0,0,0,2,43494,11/8/15 5:00,11/9/15 5:00
248,stocktwits,SSTK,2.31,0,2.31,3,0,0,10,43494,11/6/15 5:00,11/7/15 5:00
249,stocktwits,SSTK,1.83,1.77,0.06,3,2,1.5,23,43494,11/5/15 5:00,11/6/15 5:00
250,stocktwits,SSTK,0,0,0,0,0,0,5,43494,11/4/15 5:00,11/5/15 5:00
251,stocktwits,SSTK,1.9,2.49,-0.59,1,1,1,4,43494,11/3/15 5:00,11/4/15 5:00
252,stocktwits,SSTK,2.1,0,2.1,1,0,0,4,43494,11/2/15 5:00,11/3/15 5:00
253,stocktwits,SSTK,0,0,0,0,0,0,1,43494,11/1/15 4:00,11/2/15 4:00
254,stocktwits,SSTK,2.39,0,2.39,1,0,0,1,43494,10/29/15 4:00,10/30/15 4:00
255,stocktwits,SSTK,1.38,0,1.38,4,0,0,8,43494,10/28/15 4:00,10/29/15 4:00
256,stocktwits,SSTK,2.56,0,2.56,1,0,0,1,43494,10/26/15 4:00,10/27/15 4:00
257,stocktwits,SSTK,0,0,0,0,0,0,1,43494,10/25/15 4:00,10/26/15 4:00
258,stocktwits,SSTK,0,0,0,0,0,0,1,43494,10/22/15 4:00,10/23/15 4:00
259,stocktwits,SSTK,2.3,0,2.3,1,0,0,4,43494,10/21/15 4:00,10/22/15 4:00
260,stocktwits,SSTK,0,0,0,0,0,0,1,43494,10/20/15 4:00,10/21/15 4:00
261,stocktwits,SSTK,0,0,0,0,0,0,2,43494,10/19/15 4:00,10/20/15 4:00
262,stocktwits,SSTK,0,0,0,0,0,0,1,43494,10/16/15 4:00,10/17/15 4:00
263,stocktwits,SSTK,2.39,0,2.39,1,0,0,2,43494,10/15/15 4:00,10/16/15 4:00
264,stocktwits,SSTK,1.53,0,1.53,1,0,0,2,43494,10/12/15 4:00,10/13/15 4:00
265,stocktwits,SSTK,2.39,0,2.39,1,0,0,1,43494,10/9/15 4:00,10/10/15 4:00
266,stocktwits,SSTK,0,0,0,0,0,0,6,43494,10/8/15 4:00,10/9/15 4:00
267,stocktwits,SSTK,0,0,0,0,0,0,3,43494,10/7/15 4:00,10/8/15 4:00
268,stocktwits,SSTK,0,0,0,0,0,0,2,43494,10/6/15 4:00,10/7/15 4:00
269,stocktwits,SSTK,0,0,0,0,0,0,1,43494,10/5/15 4:00,10/6/15 4:00
270,stocktwits,SSTK,0,0,0,0,0,0,1,43494,10/3/15 4:00,10/4/15 4:00
271,stocktwits,SSTK,1.9,0,1.9,1,0,0,4,43494,10/2/15 4:00,10/3/15 4:00
272,stocktwits,SSTK,0,0,0,0,0,0,1,43494,9/30/15 4:00,10/1/15 4:00
273,stocktwits,SSTK,0,0,0,0,0,0,1,43494,9/26/15 4:00,9/27/15 4:00
274,stocktwits,SSTK,2.07,0,2.07,2,0,0,2,43494,9/25/15 4:00,9/26/15 4:00
275,stocktwits,SSTK,0.16,0,0.16,1,0,0,1,43494,9/24/15 4:00,9/25/15 4:00
276,stocktwits,SSTK,0,0,0,0,0,0,2,43494,9/22/15 4:00,9/23/15 4:00
277,stocktwits,SSTK,0,2.6,-2.6,0,1,0,1,43494,9/21/15 4:00,9/22/15 4:00
278,stocktwits,SSTK,2.23,0,2.23,2,0,0,2,43494,9/17/15 4:00,9/18/15 4:00
279,stocktwits,SSTK,1.89,0,1.89,1,0,0,1,43494,9/16/15 4:00,9/17/15 4:00
280,stocktwits,SSTK,0,0,0,0,0,0,1,43494,9/15/15 4:00,9/16/15 4:00
281,stocktwits,SSTK,0,0,0,0,0,0,2,43494,9/14/15 4:00,9/15/15 4:00
282,stocktwits,SSTK,0,0,0,0,0,0,3,43494,9/11/15 4:00,9/12/15 4:00
283,stocktwits,SSTK,0,0,0,0,0,0,4,43494,9/10/15 4:00,9/11/15 4:00
284,stocktwits,SSTK,2.74,0,2.74,2,0,0,3,43494,9/4/15 4:00,9/5/15 4:00
285,stocktwits,SSTK,0,0,0,0,0,0,1,43494,9/2/15 4:00,9/3/15 4:00
286,stocktwits,SSTK,0,3.1,-3.1,0,1,0,1,43494,9/1/15 4:00,9/2/15 4:00
287,stocktwits,SSTK,0,0,0,0,0,0,4,43494,8/29/15 4:00,8/30/15 4:00
288,stocktwits,SSTK,2.23,0,2.23,2,0,0,7,43494,8/28/15 4:00,8/29/15 4:00
289,stocktwits,SSTK,1.67,0,1.67,3,0,0,8,43494,8/27/15 4:00,8/28/15 4:00
290,stocktwits,SSTK,0,3.1,-3.1,0,1,0,1,43494,8/25/15 4:00,8/26/15 4:00
291,stocktwits,SSTK,0,0,0,0,0,0,1,43494,8/24/15 4:00,8/25/15 4:00
