,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
166,stocktwits,PVTB,2.11,0,2.11,1,0,0,1,20273,10/11/15 4:00,00:00.0
167,stocktwits,PVTB,0,0,0,0,0,0,3,20273,10/9/15 4:00,00:00.0
168,stocktwits,PVTB,0,0,0,0,0,0,1,20273,10/7/15 4:00,00:00.0
169,stocktwits,PVTB,0,0,0,0,0,0,1,20273,10/6/15 4:00,00:00.0
170,stocktwits,PVTB,0,0,0,0,0,0,1,20273,10/5/15 4:00,00:00.0
171,stocktwits,PVTB,2.11,2.51,-0.4,1,1,1,2,20273,10/4/15 4:00,00:00.0
172,stocktwits,PVTB,0,0,0,0,0,0,5,20273,10/2/15 4:00,00:00.0
173,stocktwits,PVTB,0,0,0,0,0,0,1,20273,9/21/15 4:00,00:00.0
174,stocktwits,PVTB,0,0,0,0,0,0,1,20273,9/19/15 4:00,00:00.0
175,stocktwits,PVTB,0,0,0,0,0,0,1,20273,9/17/15 4:00,00:00.0
176,stocktwits,PVTB,0,0,0,0,0,0,1,20273,9/16/15 4:00,00:00.0
177,stocktwits,PVTB,2.89,0,2.89,1,0,0,1,20273,9/15/15 4:00,00:00.0
178,stocktwits,PVTB,0,0,0,0,0,0,3,20273,9/14/15 4:00,00:00.0
179,stocktwits,PVTB,1.9,0,1.9,1,0,0,2,20273,9/11/15 4:00,00:00.0
180,stocktwits,PVTB,0,0,0,0,0,0,1,20273,8/28/15 4:00,8/29/15 4:00
181,stocktwits,PVTB,1.3,0,1.3,2,0,0,3,20273,8/27/15 4:00,8/28/15 4:00
182,stocktwits,PVTB,0,0,0,0,0,0,1,20273,8/26/15 4:00,8/27/15 4:00
183,stocktwits,PVTB,0,0,0,0,0,0,1,20273,8/21/15 4:00,8/22/15 4:00
184,stocktwits,PVTB,2.44,0,2.44,1,0,0,1,20273,8/20/15 4:00,8/21/15 4:00
185,stocktwits,PVTB,0,0,0,0,0,0,1,20273,8/17/15 4:00,8/18/15 4:00
186,stocktwits,PVTB,1.76,0,1.76,1,0,0,2,20273,8/13/15 4:00,8/14/15 4:00
187,stocktwits,PVTB,0,0,0,0,0,0,3,20273,8/12/15 4:00,8/13/15 4:00
188,stocktwits,PVTB,1.7,0,1.7,1,0,0,2,20273,8/6/15 4:00,8/7/15 4:00
189,stocktwits,PVTB,0,0,0,0,0,0,2,20273,8/4/15 4:00,8/5/15 4:00
190,stocktwits,PVTB,1.9,0,1.9,1,0,0,4,20273,8/3/15 4:00,8/4/15 4:00
191,stocktwits,PVTB,0,0,0,0,0,0,4,20273,7/30/15 4:00,7/31/15 4:00
192,stocktwits,PVTB,0,0,0,0,0,0,1,20273,7/29/15 4:00,7/30/15 4:00
193,stocktwits,PVTB,0,0,0,0,0,0,1,20273,7/22/15 4:00,7/23/15 4:00
194,stocktwits,PVTB,1.7,0,1.7,1,0,0,5,20273,7/20/15 4:00,7/21/15 4:00
195,stocktwits,PVTB,0,0,0,0,0,0,1,20273,7/18/15 4:00,7/19/15 4:00
196,stocktwits,PVTB,0,0,0,0,0,0,4,20273,7/17/15 4:00,7/18/15 4:00
197,stocktwits,PVTB,2.78,0,2.78,1,0,0,9,20273,7/16/15 4:00,7/17/15 4:00
198,stocktwits,PVTB,2.11,0,2.11,1,0,0,4,20273,7/15/15 4:00,7/16/15 4:00
199,stocktwits,PVTB,0,0,0,0,0,0,1,20273,7/14/15 4:00,7/15/15 4:00
200,stocktwits,PVTB,0,0,0,0,0,0,2,20273,7/13/15 4:00,7/14/15 4:00
201,stocktwits,PVTB,0,0,0,0,0,0,1,20273,7/11/15 4:00,7/12/15 4:00
202,stocktwits,PVTB,2.11,0,2.11,1,0,0,1,20273,7/9/15 4:00,7/10/15 4:00
203,stocktwits,PVTB,2.11,0,2.11,1,0,0,1,20273,7/5/15 4:00,7/6/15 4:00
204,stocktwits,PVTB,0,0,0,0,0,0,5,20273,7/2/15 4:00,7/3/15 4:00
205,stocktwits,PVTB,1.78,0,1.78,1,0,0,5,20273,6/29/15 4:00,6/30/15 4:00
206,stocktwits,PVTB,1.38,0,1.38,1,0,0,1,20273,6/26/15 4:00,6/27/15 4:00
207,stocktwits,PVTB,0,0,0,0,0,0,2,20273,6/25/15 4:00,6/26/15 4:00
208,stocktwits,PVTB,0,0,0,0,0,0,1,20273,6/23/15 4:00,6/24/15 4:00
209,stocktwits,PVTB,0,2.22,-2.22,0,1,0,1,20273,6/18/15 4:00,6/19/15 4:00
210,stocktwits,PVTB,0,0,0,0,0,0,1,20273,6/17/15 4:00,6/18/15 4:00
211,stocktwits,PVTB,0,0,0,0,0,0,1,20273,6/16/15 4:00,6/17/15 4:00
212,stocktwits,PVTB,2.22,0,2.22,1,0,0,2,20273,6/10/15 4:00,6/11/15 4:00
213,stocktwits,PVTB,0,0,0,0,0,0,1,20273,6/8/15 4:00,6/9/15 4:00
214,stocktwits,PVTB,0,0,0,0,0,0,1,20273,6/7/15 4:00,6/8/15 4:00
215,stocktwits,PVTB,0,0,0,0,0,0,2,20273,6/6/15 4:00,6/7/15 4:00
216,stocktwits,PVTB,2.64,0,2.64,2,0,0,8,20273,6/5/15 4:00,6/6/15 4:00
217,stocktwits,PVTB,0,0,0,0,0,0,2,20273,6/4/15 4:00,6/5/15 4:00
218,stocktwits,PVTB,1.9,0,1.9,2,0,0,4,20273,5/26/15 4:00,5/27/15 4:00
219,stocktwits,PVTB,0,0,0,0,0,0,1,20273,5/18/15 4:00,5/19/15 4:00
220,stocktwits,PVTB,0,0,0,0,0,0,1,20273,5/17/15 4:00,5/18/15 4:00
221,stocktwits,PVTB,0,0,0,0,0,0,2,20273,5/15/15 4:00,5/16/15 4:00
222,stocktwits,PVTB,1.43,0,1.43,3,0,0,4,20273,5/14/15 4:00,5/15/15 4:00
223,stocktwits,PVTB,0,0,0,0,0,0,1,20273,5/12/15 4:00,5/13/15 4:00
224,stocktwits,PVTB,0,0,0,0,0,0,1,20273,5/11/15 4:00,5/12/15 4:00
225,stocktwits,PVTB,2.92,0,2.92,1,0,0,1,20273,5/9/15 4:00,5/10/15 4:00
226,stocktwits,PVTB,0,0,0,0,0,0,2,20273,5/7/15 4:00,5/8/15 4:00
227,stocktwits,PVTB,0,0,0,0,0,0,1,20273,5/6/15 4:00,5/7/15 4:00
228,stocktwits,PVTB,0,0,0,0,0,0,1,20273,5/5/15 4:00,5/6/15 4:00
229,stocktwits,PVTB,0,0,0,0,0,0,1,20273,4/29/15 4:00,4/30/15 4:00
230,stocktwits,PVTB,0,0,0,0,0,0,2,20273,4/28/15 4:00,4/29/15 4:00
231,stocktwits,PVTB,0,0,0,0,0,0,5,20273,4/27/15 4:00,4/28/15 4:00
232,stocktwits,PVTB,0,0,0,0,0,0,1,20273,4/24/15 4:00,4/25/15 4:00
233,stocktwits,PVTB,0,0.39,-0.39,0,2,0,2,20273,4/23/15 4:00,4/24/15 4:00
234,stocktwits,PVTB,0,0,0,0,0,0,3,20273,4/22/15 4:00,4/23/15 4:00
235,stocktwits,PVTB,0,0,0,0,0,0,3,20273,4/21/15 4:00,4/22/15 4:00
236,stocktwits,PVTB,2,0,2,1,0,0,2,20273,4/20/15 4:00,4/21/15 4:00
237,stocktwits,PVTB,0,0,0,0,0,0,1,20273,4/19/15 4:00,4/20/15 4:00
238,stocktwits,PVTB,1.29,0,1.29,1,0,0,1,20273,4/17/15 4:00,4/18/15 4:00
239,stocktwits,PVTB,0,0,0,0,0,0,5,20273,4/16/15 4:00,4/17/15 4:00
