,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
368,stocktwits,XLE,1.58,1.99,-0.41,9,8,1.13,45,19655,11/11/15 5:00,11/12/15 5:00
369,stocktwits,XLE,1.63,2.06,-0.43,9,2,4.5,25,19655,11/10/15 5:00,11/11/15 5:00
370,stocktwits,XLE,2.79,1.42,1.37,2,6,0.33,42,19655,11/9/15 5:00,11/10/15 5:00
371,stocktwits,XLE,2.23,0,2.23,5,0,0,20,19655,11/8/15 5:00,11/9/15 5:00
372,stocktwits,XLE,2.54,3,-0.46,1,1,1,5,19655,11/7/15 5:00,11/8/15 5:00
373,stocktwits,XLE,1.72,1.91,-0.19,8,4,2,29,19655,11/6/15 5:00,11/7/15 5:00
374,stocktwits,XLE,2.16,3.11,-0.95,9,1,9,25,19655,11/5/15 5:00,11/6/15 5:00
375,stocktwits,XLE,2.08,2.16,-0.08,11,9,1.22,47,19655,11/4/15 5:00,11/5/15 5:00
376,stocktwits,XLE,1.87,1.79,0.08,27,5,5.4,72,19655,11/3/15 5:00,11/4/15 5:00
377,stocktwits,XLE,1.86,1.69,0.17,14,5,2.8,38,19655,11/2/15 5:00,11/3/15 5:00
378,stocktwits,XLE,2.09,0.67,1.42,3,1,3,9,19655,11/1/15 4:00,11/2/15 4:00
379,stocktwits,XLE,1.17,0,1.17,4,0,0,16,19655,10/31/15 4:00,11/1/15 4:00
380,stocktwits,XLE,1.93,1.37,0.56,5,3,1.67,28,19655,10/30/15 4:00,10/31/15 4:00
381,stocktwits,XLE,1.9,1.62,0.28,7,3,2.33,24,19655,10/29/15 4:00,10/30/15 4:00
382,stocktwits,XLE,1.59,1.47,0.12,11,5,2.2,42,19655,10/28/15 4:00,10/29/15 4:00
383,stocktwits,XLE,1.41,2.07,-0.66,9,11,0.82,43,19655,10/27/15 4:00,10/28/15 4:00
384,stocktwits,XLE,1.7,2.11,-0.41,8,13,0.62,49,19655,10/26/15 4:00,10/27/15 4:00
385,stocktwits,XLE,1.59,3,-1.41,1,1,1,5,19655,10/25/15 4:00,10/26/15 4:00
