,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
137,stocktwits,XLB,1.76,0.1,1.66,3,1,3,10,19654,6/28/16,01:26.4
138,stocktwits,XLB,0,1.92,-1.92,0,2,0,6,19654,6/27/16,01:30.6
139,stocktwits,XLB,1.6,0,1.6,1,0,0,3,19654,6/26/16,01:25.8
140,stocktwits,XLB,0,2.88,-2.88,0,3,0,7,19654,6/25/16,01:27.7
141,stocktwits,XLB,1.646667,0,1.646667,3,0,0,8,19654,6/24/16,01:23.3
142,stocktwits,XLB,1.805,0,1.805,4,0,0,6,19654,6/23/16,01:27.5
143,stocktwits,XLB,1.236667,0,1.236667,3,0,0,6,19654,6/22/16,01:10.2
144,stocktwits,XLB,0,0,0,0,0,0,3,19654,6/21/16,01:08.7
145,stocktwits,XLB,2.67,2.9,-0.23,1,1,1,8,19654,6/20/16,01:10.0
146,stocktwits,XLB,1.68,0,1.68,3,0,0,7,19654,6/19/16,01:06.6
147,stocktwits,XLB,1.53,0,1.53,1,0,0,5,19654,6/18/16,01:09.2
148,stocktwits,XLB,1.9,0,1.9,2,0,0,7,19654,6/17/16,01:10.5
149,stocktwits,XLB,0,2.11,-2.11,0,1,0,2,19654,6/16/16,01:11.0
150,stocktwits,XLB,0.67,0.88,-0.21,1,1,1,7,19654,6/15/16,01:06.3
151,stocktwits,XLB,1.735,0.3,1.435,2,1,2,10,19654,6/14/16,01:09.7
152,stocktwits,XLB,1.865,0,1.865,4,0,0,12,19654,6/13/16,01:11.8
153,stocktwits,XLB,3.22,0,3.22,2,0,0,5,19654,6/12/16,01:10.3
154,stocktwits,XLB,0,0,0,0,0,0,4,19654,6/11/16,01:10.9
155,stocktwits,XLB,1.78,2,-0.22,1,1,1,6,19654,6/10/16,01:10.8
156,stocktwits,XLB,1.67,0,1.67,2,0,0,4,19654,6/9/16,01:09.3
157,stocktwits,XLB,0,0.03,-0.03,0,1,0,8,19654,6/8/16,01:43.6
158,stocktwits,XLB,1.82,0,1.82,3,0,0,8,19654,6/7/16,01:32.3
