,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
128,stocktwits,XLI,0,0,0,0,0,0,4,19657,7/7/16,01:29.6
129,stocktwits,XLI,1.92,0,1.92,1,0,0,3,19657,7/6/16,01:26.5
130,stocktwits,XLI,0,2.8,-2.8,0,1,0,5,19657,7/5/16,01:29.5
131,stocktwits,XLI,0,0,0,0,0,0,2,19657,7/4/16,01:28.4
132,stocktwits,XLI,1.3,0,1.3,1,0,0,5,19657,7/3/16,01:27.8
133,stocktwits,XLI,0,0.94,-0.94,0,1,0,7,19657,7/2/16,01:30.1
134,stocktwits,XLI,2.17,2,0.17,1,1,1,11,19657,7/1/16,01:29.6
135,stocktwits,XLI,3.22,1.67,1.55,1,1,1,4,19657,6/30/16,01:29.3
136,stocktwits,XLI,2.055,0,2.055,2,0,0,5,19657,6/29/16,01:29.7
137,stocktwits,XLI,2.5,0,2.5,1,0,0,4,19657,6/28/16,01:26.4
138,stocktwits,XLI,0,1.92,-1.92,0,2,0,4,19657,6/27/16,01:30.6
139,stocktwits,XLI,0,0,0,0,0,0,4,19657,6/26/16,01:25.8
140,stocktwits,XLI,0,0,0,0,0,0,9,19657,6/25/16,01:27.7
141,stocktwits,XLI,0,0,0,0,0,0,3,19657,6/24/16,01:23.3
142,stocktwits,XLI,1.6,0,1.6,1,0,0,4,19657,6/23/16,01:27.5
143,stocktwits,XLI,0,2.11,-2.11,0,1,0,4,19657,6/22/16,01:10.2
144,stocktwits,XLI,0,0,0,0,0,0,3,19657,6/21/16,01:08.7
145,stocktwits,XLI,2.11,0,2.11,2,0,0,9,19657,6/20/16,01:10.0
146,stocktwits,XLI,0,0,0,0,0,0,3,19657,6/19/16,01:06.6
147,stocktwits,XLI,0,0,0,0,0,0,1,19657,6/18/16,01:09.2
148,stocktwits,XLI,1.6,0,1.6,1,0,0,6,19657,6/17/16,01:10.5
149,stocktwits,XLI,0,2.11,-2.11,0,1,0,2,19657,6/16/16,01:11.0
150,stocktwits,XLI,2.62,0,2.62,1,0,0,6,19657,6/15/16,01:06.3
151,stocktwits,XLI,0,0,0,0,0,0,2,19657,6/14/16,01:09.7
152,stocktwits,XLI,2.665,0,2.665,2,0,0,8,19657,6/13/16,01:11.8
153,stocktwits,XLI,3.22,0,3.22,2,0,0,4,19657,6/12/16,01:10.3
154,stocktwits,XLI,0,0,0,0,0,0,1,19657,6/11/16,01:10.9
155,stocktwits,XLI,2.91,0,2.91,2,0,0,10,19657,6/10/16,01:10.8
156,stocktwits,XLI,3,0,3,1,0,0,5,19657,6/9/16,01:09.3
157,stocktwits,XLI,2.56,0.58,1.98,3,2,1.5,11,19657,6/8/16,01:43.6
158,stocktwits,XLI,2.6,0,2.6,2,0,0,8,19657,6/7/16,01:32.3
159,stocktwits,XLI,2.89,2.8,0.09,2,1,2,9,19657,6/6/16,01:10.1
160,stocktwits,XLI,2.305,0,2.305,4,0,0,10,19657,6/5/16,01:26.5
161,stocktwits,XLI,2.1,0,2.1,1,0,0,2,19657,6/4/16,01:10.5
162,stocktwits,XLI,0,0.33,-0.33,0,1,0,6,19657,6/3/16,01:07.0
163,stocktwits,XLI,3,0,3,1,0,0,5,19657,6/2/16,01:10.1
164,stocktwits,XLI,2.4725,0.89,1.5825,4,1,4,9,19657,6/1/16,01:01.3
165,stocktwits,XLI,2.33,0,2.33,1,0,0,7,19657,5/31/16,01:01.3
166,stocktwits,XLI,0,0,0,0,0,0,3,19657,5/30/16,00:59.5
167,stocktwits,XLI,2.36,0,2.36,1,0,0,2,19657,5/29/16,01:00.6
168,stocktwits,XLI,0,0,0,0,0,0,1,19657,5/28/16,01:11.5
169,stocktwits,XLI,2.07,0,2.07,2,0,0,5,19657,5/27/16,01:06.0
170,stocktwits,XLI,2.105,0,2.105,2,0,0,6,19657,5/26/16,01:01.2
171,stocktwits,XLI,2.47,2.54,-0.07,4,1,4,13,19657,5/25/16,01:00.8
172,stocktwits,XLI,2.25,1.71,0.54,2,2,1,11,19657,5/24/16,01:00.7
173,stocktwits,XLI,0,0,0,0,0,0,3,19657,5/23/16,01:01.8
174,stocktwits,XLI,0,2.78,-2.78,0,2,0,5,19657,5/22/16,01:01.4
175,stocktwits,XLI,1.9,2.33,-0.43,1,1,1,5,19657,5/21/16,01:01.8
176,stocktwits,XLI,3,2,1,1,1,1,7,19657,5/20/16,00:58.2
177,stocktwits,XLI,0,0.67,-0.67,0,1,0,6,19657,5/19/16,00:59.9
178,stocktwits,XLI,0,0,0,0,0,0,2,19657,5/18/16,00:57.8
179,stocktwits,XLI,3,0,3,1,0,0,8,19657,5/17/16,00:59.6
180,stocktwits,XLI,2.11,2,0.11,1,1,1,7,19657,5/16/16,01:16.6
181,stocktwits,XLI,0,0,0,0,0,0,2,19657,5/15/16,01:16.1
182,stocktwits,XLI,0,0,0,0,0,0,5,19657,5/14/16,00:56.6
183,stocktwits,XLI,3,0,3,1,0,0,6,19657,5/13/16,00:59.0
184,stocktwits,XLI,3,2.275,0.725,1,2,0.5,10,19657,5/12/16,00:57.2
185,stocktwits,XLI,2.555,0,2.555,2,0,0,7,19657,5/11/16,01:18.5
186,stocktwits,XLI,2.166,1.28,0.886,5,1,5,17,19657,5/10/16,00:57.5
187,stocktwits,XLI,2.823333,3.22,-0.396667,3,1,3,9,19657,5/9/16,00:55.9
188,stocktwits,XLI,1.8,2.11,-0.31,1,1,1,7,19657,5/8/16,00:57.3
189,stocktwits,XLI,0,0,0,0,0,0,3,19657,5/7/16,00:56.1
190,stocktwits,XLI,3,1.605,1.395,1,2,0.5,15,19657,5/6/16,01:21.9
191,stocktwits,XLI,3,0,3,1,0,0,7,19657,5/5/16,00:58.0
192,stocktwits,XLI,3,0,3,1,0,0,5,19657,5/4/16,00:57.2
193,stocktwits,XLI,0,0,0,0,0,0,6,19657,5/3/16,00:57.8
194,stocktwits,XLI,0,0,0,0,0,0,6,19657,5/2/16,00:57.2
195,stocktwits,XLI,0,0,0,0,0,0,6,19657,5/1/16,00:57.0
196,stocktwits,XLI,1.48,0,1.48,2,0,0,6,19657,4/30/16,00:54.9
197,stocktwits,XLI,1.7,2.12,-0.42,2,1,2,8,19657,4/29/16,00:57.2
198,stocktwits,XLI,2.593333,0.22,2.373333,3,1,3,11,19657,4/28/16,00:57.2
