date,Price,7,50,200,750g,50200g,7200g,750d,50200d,7200d,total_scanned_messages,bull_bear_msg_ratio,bull_minus_bear,Aroon Oscillator [25],CMF [20],"MACD (12,26,9) - DIVERGENCE","MACD (12,26,9) - MACD","MACD (12,26,9) - SIGNAL",Williams %R [14]
2015-12-26 09:30:00,,,,,,,,,,,3,0.0,0.0,,,,,,
2015-12-27 09:30:00,,,,,,,,,,,10,2.0,-0.52,,,,,,
2015-12-28 09:30:00,23.909999,23.857498875000076,24.247909417910446,24.159491681159373,54.0,15.0,24.0,11.0,77.0,10.0,12,2.0,-1.4,-32.0,-0.07167591244140778,-0.0072350341211300006,-0.0829745463693,-0.0757395122482,-41.92561430347049
2015-12-29 09:30:00,24.189998000000003,23.979998750000075,24.235734220588242,24.152027909420237,55.0,16.0,25.0,12.0,78.0,11.0,23,2.5,-0.6,-32.0,-0.039070632323468066,0.014432729114,-0.0576986008557,-0.0721313299697,-22.516492972559362
2015-12-30 09:30:00,24.189998000000003,24.077498625000075,24.229410676470604,24.1492768916967,56.0,17.0,26.0,13.0,79.0,12.0,13,0.0,-1.97,-32.00000000000001,-0.08122840566538016,0.019101464019799997,-0.048254499945,-0.06735596396480001,-35.72043216368676
2015-12-31 09:30:00,23.83,24.053748625000075,24.209557779411767,24.147848383512496,57.0,18.0,27.0,14.0,80.0,13.0,11,0.0,-2.22,-32.0,-0.08744900849552738,0.009208796857370001,-0.055844967893,-0.0650537647504,-54.34553972655137
2016-01-01 09:30:00,,,,,,,,,,,2,0.0,-3.1,,,,,,
2016-01-02 09:30:00,,,,,,,,,,,12,0.0,1.02,,,,,,
2016-01-03 09:30:00,,,,,,,,,,,13,0.0,0.0,,,,,,
2016-01-04 09:30:00,23.34,23.959999000000078,24.19169133846154,24.121385799270023,58.0,19.0,28.0,15.0,81.0,14.0,17,0.25,-2.38,-84.0,0.021015078527327855,-0.020723672061999997,-0.09095835482789999,-0.07023468276589999,-81.12297623148487
2016-01-05 09:30:00,23.409999,23.784999250000077,24.17257478787879,24.108320102189733,59.0,20.0,29.0,16.0,82.0,15.0,18,0.0,1.57,-84.0,0.004488676715022704,-0.0330930071374,-0.111600941688,-0.0785079345503,-74.8277643816743
2016-01-06 09:30:00,23.12,23.553749625000076,24.14318086363636,24.10007166909086,60.0,21.0,30.0,17.0,83.0,16.0,14,0.5,-0.54,-92.0,0.00735612975700591,-0.057049237891600005,-0.149819481915,-0.0927702440232,-92.25391276714069
2016-01-07 09:30:00,22.62,23.281249625000076,24.101665727272724,24.091118083032445,61.0,22.0,31.0,18.0,84.0,17.0,23,0.75,0.21,-96.0,-0.02144818690031561,-0.101917500022,-0.220167119051,-0.118249619029,-95.85177618885484
2016-01-08 09:30:00,22.649998999999998,23.05777722222229,24.039696030303027,24.076401827338085,62.0,23.0,32.0,19.0,0.5,18.0,34,0.6,-0.93,-92.0,-0.048596359802929666,-0.14175629457299999,-0.295444987245,-0.153688692672,-97.747947637009
2016-01-09 09:30:00,,,,,,,,,,,4,0.0,0.9,,,,,,
2016-01-10 09:30:00,,,,,,,,,,,16,0.0,-1.3,,,,,,
2016-01-11 09:30:00,22.219998999999998,22.849999400000065,23.952922184615367,24.039998959853968,63.0,24.0,33.0,20.0,1.5,19.0,21,1.33,0.33,-96.0,-0.018225131027868158,-0.156337078518,-0.349110040819,-0.192772962301,-90.67571093138538
2016-01-12 09:30:00,22.36,22.620999600000058,23.89045368181817,24.020874883211636,64.0,25.0,34.0,21.0,2.5,20.0,18,1.5,-0.59,-92.0,0.04107544528663557,-0.14671627152,-0.376168301701,-0.22945203018100002,-83.47508478998186
2016-01-12 09:30:00,22.36,22.620999600000058,23.89045368181817,24.020874883211636,64.0,25.0,34.0,21.0,2.5,20.0,18,1.5,-0.585,-92.0,0.04107544528663557,-0.14671627152,-0.376168301701,-0.22945203018100002,-83.47508478998186
2016-01-13 09:30:00,22.39,22.431999500000053,23.825302166666656,24.00552624363632,65.0,26.0,35.0,22.0,3.5,21.0,17,0.6,-1.503333,-68.0,-0.04450383345174588,-0.160961275987,-0.43065362516500005,-0.269692349178,-96.22676579925655
2016-01-14 09:30:00,21.769999,22.208999300000052,23.741665772727266,23.989204747292376,66.0,27.0,36.0,23.0,4.5,22.0,34,1.2,-1.113,-72.0,-0.05140199733211714,-0.149146113557,-0.456124991124,-0.30697887756700004,-86.92398403483297
2016-01-15 09:30:00,21.17,22.006999500000052,23.664327477611927,23.969315525179816,67.0,28.0,37.0,24.0,5.5,23.0,31,1.75,-0.6,-76.0,-0.06826203455707706,-0.156516493522,-0.50262449447,-0.34610800094800004,-90.79282884155191
2016-01-16 09:30:00,,,,,,,,,,,12,0.0,0.89,,,,,,
2016-01-17 09:30:00,,,,,,,,,,,7,0.0,-0.06,,,,,,
2016-01-18 09:30:00,,,,,,,,,,,14,0.75,-1.374167,,,,,,
2016-01-19 09:30:00,21.65,21.791249500000077,23.55727186363636,23.935713260073214,68.0,29.0,38.0,25.0,6.5,24.0,37,1.0,0.6533329999999999,-76.0,-0.044373949648675935,-0.15029277417300002,-0.533973968665,-0.383681194491,-91.11058805068464
2016-01-20 09:30:00,20.969998999999998,21.502499625000077,23.45378701515151,23.915744432727234,69.0,30.0,39.0,26.0,7.5,25.0,31,0.625,0.29025,-84.0,0.07086533565195967,-0.156783528806,-0.579660605499,-0.42287707669299995,-87.56906077348066
2016-01-21 09:30:00,21.009999,21.31624962500008,23.33681731818181,23.89469211913353,70.0,31.0,40.0,27.0,8.5,26.0,47,0.6364,-0.624675,-84.0,0.008425530906188234,-0.153442738048,-0.614680499252,-0.461237761205,-89.6666781328472
2016-01-22 09:30:00,21.17,21.18999962500008,23.22848401515152,23.87244502877693,71.0,32.0,41.0,28.0,9.5,27.0,23,7.0,0.972857,-84.0,-0.009853347726870321,-0.11940592556099999,-0.610495168156,-0.491089242595,-75.00102623045038
2016-01-23 09:30:00,,,,,,,,,,,12,0.0,1.79,,,,,,
2016-01-24 09:30:00,,,,,,,,,,,21,3.0,2.0333330000000003,,,,,,
2016-01-25 09:30:00,21.19,21.174444000000065,23.11292223076923,23.841093864963455,72.0,33.0,42.0,29.0,10.5,28.0,65,1.625,-0.520288,-84.0,-0.07202456050966842,-0.10962081629100001,-0.628115262959,-0.518494446668,-89.33541316037935
2016-01-26 09:30:00,20.93,21.06999940000006,23.020756712121216,23.814597518248128,73.0,34.0,43.0,30.0,11.5,29.0,42,2.3333,0.5023810000000001,-56.0,-0.0373803799897486,-0.0748708183183,-0.6120829695660001,-0.5372121512470001,-75.27492502044909
2016-01-27 09:30:00,21.13,21.064999400000055,22.92227184848485,23.79232625454541,74.0,35.0,44.0,31.0,12.5,30.0,47,1.875,-0.240833,-56.0,-0.06689084676072457,-0.048415828303899996,-0.597731936627,-0.549316108323,-74.3481287144617
2016-01-28 09:30:00,21.249999,21.10199930000006,22.83136275757576,23.77350078339346,75.0,36.0,45.0,32.0,13.5,31.0,25,4.0,-1.5825,-56.0,-0.09048440940244,-0.023771382176900002,-0.579030336044,-0.555258953868,-71.96455288295556
2016-01-29 09:30:00,21.279999,21.135999200000054,22.74802946969697,23.751150061151037,76.0,37.0,46.0,33.0,14.5,32.0,34,0.4286,0.303333,-56.0,-0.02110251030456504,0.0285586469752,-0.519560645149,-0.548119292124,-39.13070866141747
2016-01-30 09:30:00,,,,,,,,,,,10,2.0,1.14,,,,,,
2016-01-31 09:30:00,,,,,,,,,,,20,6.0,-0.723333,,,,,,
2016-02-01 09:30:00,21.62,21.222999200000054,22.67169150769231,23.706677824817483,77.0,38.0,47.0,34.0,15.5,33.0,38,0.6667,-0.06,-56.0,0.012802201543434779,0.06019303171569999,-0.472878002479,-0.533071034195,-43.7354330708663
2016-02-02 09:30:00,21.319998000000002,21.339999200000054,22.623332545454545,23.677663233576602,78.0,39.0,48.0,35.0,16.5,34.0,58,1.0,-0.536,-56.0,-0.07222498913742632,0.050633374076899995,-0.469779316599,-0.5204126906759999,-74.42519685039375
2016-02-03 09:30:00,21.15,21.324999200000054,22.546665924242426,23.652617189090872,79.0,40.0,49.0,36.0,17.5,35.0,66,0.8462,-0.604965,-96.0,-0.022000393689653848,0.0477656300501,-0.46070565311300005,-0.5084712831629999,-63.41793062021344
2016-02-04 09:30:00,20.92,21.28499940000006,22.450453787878796,23.633356411552306,80.0,41.0,50.0,37.0,18.5,36.0,38,9.0,-0.07222200000000001,-92.0,0.00020567370640275188,0.0574300084755,-0.436683772569,-0.494113781044,-39.537991599847395
2016-02-05 09:30:00,21.249999,21.29199930000006,22.352120454545457,23.60956735971219,81.0,42.0,51.0,38.0,19.5,37.0,29,0.75,-0.452083,-88.0,-0.0019908134212066942,0.0504694819711,-0.43102692858,-0.481496410551,-61.2447499045438
2016-02-06 09:30:00,,,,,,,,,,,16,3.0,-0.71,,,,,,
2016-02-07 09:30:00,,,,,,,,,,,10,1.0,-0.86,,,,,,
2016-02-08 09:30:00,20.65,21.11799940000006,22.241230046153845,23.54832020437952,82.0,43.0,52.0,39.0,20.5,38.0,76,0.9091,-1.145727,-92.0,0.033377184126018214,0.020390035288900002,-0.45600886643999994,-0.476398901729,-82.4982682983145
2016-02-09 09:30:00,20.019999,20.86699950000006,22.16105990909092,23.510911448905073,83.0,44.0,53.0,40.0,21.5,39.0,43,0.5714,-0.58,-96.0,0.06152275640667194,0.00325402835479,-0.47233136628600003,-0.475585394641,-78.48654066437574
2016-02-10 09:30:00,20.549999,20.742999300000054,22.06621142424244,23.482944490909052,84.0,45.0,54.0,41.0,22.5,40.0,33,0.75,-0.37083299999999997,-92.0,0.001285049522743553,-0.0090201664725,-0.486860602731,-0.477840436259,-84.87972508591078
